source	target	weight
AARS	LDHA	1
AARS	MDH1	1
AARS	METTL1	1
AARS	MOV10	1
AARS	MTHFD1	1
AARS	MYH9	1
AARS	NANS	1
AARS	NARS	1
AARS	NIF3L1	1
AARS	NSUN2	1
AARS	NTRK1	1
AARS	NUMA1	1
AARS	NXF1	1
AARS	OTUB1	1
AARS	PDIA3	1
AARS	PGK1	1
AARS	PKM	1
AARS	POLR2A	1
AARS	PPP2R5E	1
AARS	PRKDC	1
AARS	PRPS1L1	1
AARS	PSAT1	1
AARS	PSMB5	1
AARS	PSMD1	1
AARS	QARS	1
AARS	RBL2	1
AARS	RPL5	1
AARS	RPL7	1
AARS	RPLP0	1
AARS	RPS3A	1
AARS	RPS4X	1
AARS	RPS6	1
AARS	RPSA	1
AARS	SAE1	1
AARS	SBDS	1
AARS	SIAH1	1
AARS	SIRT7	1
AARS	SP1	1
AARS	SPTAN1	1
AARS	SRP9	1
AARS	STAT1	1
AARS	STAT5B	1
AARS	TAF1	1
AARS	TCP1	1
AARS	TFAP2A	1
AARS	TOM1L1	1
AARS	TP53BP2	1
AARS	TPD52	1
AARS	TPD52L2	1
AARS	TPM3	1
AARS	TRIM69	1
AARS	UBA1	1
AARS	VCAM1	1
AARS	WARS	1
AARS	XPO1	1
AARS	YBX1	1
AARS	YWHAZ	1
AARS	ZEB1	1
AARS	ZMYND19	1
AASDHPPT	AADAT	1
AASDHPPT	AASS	1
AASDHPPT	ACTR3	1
AASDHPPT	ADSS	1
AASDHPPT	BABAM1	1
AASDHPPT	BPNT1	1
AASDHPPT	CAPZA2	1
AASDHPPT	CDCA5	1
AASDHPPT	CHEBI:17917	1
AASDHPPT	CHEBI:17985	1
AASDHPPT	CHEBI:18359	1
AASDHPPT	CHEBI:37023	1
AASDHPPT	CHEBI:58343	1
AASDHPPT	EHD1	1
AASDHPPT	EHD4	1
AASDHPPT	EIF1B	1
AASDHPPT	EIF5A	1
AASDHPPT	ELOVL2	1
AASDHPPT	ELOVL6	1
AASDHPPT	FASN	1
AASDHPPT	FBXO6	1
AASDHPPT	GAL3ST1	1
AASDHPPT	HLA-B	1
AASDHPPT	HNRNPA1	1
AASDHPPT	HNRNPH1	1
AASDHPPT	IMPAD1	1
AASDHPPT	JUN	1
AASDHPPT	LNX1	1
AASDHPPT	MAX	1
AASDHPPT	MDFI	1
AASDHPPT	MOV10	1
AASDHPPT	NDRG1	1
AASDHPPT	NOL3	1
AASDHPPT	NTRK1	1
AASDHPPT	NXF1	1
AASDHPPT	OXSM	1
AASDHPPT	PABPC1	1
AASDHPPT	PAXIP1	1
AASDHPPT	POTEI	1
AASDHPPT	RAD21	1
AASDHPPT	RAE1	1
AASDHPPT	SFR1	1
AASDHPPT	SGTA	1
AASDHPPT	SIAH1	1
AASDHPPT	SLX4	1
AASDHPPT	SMC1A	1
AASDHPPT	SMC3	1
AASDHPPT	STIL	1
AASDHPPT	TAF1	1
AASDHPPT	TRAF2	1
AASDHPPT	TRAPPC4	1
AASDHPPT	TRIP13	1
AASDHPPT	ULK2	1
AASDHPPT	UMPS	1
AASDHPPT	USP22	1
AASS	AADAT	1
AASS	AASDHPPT	1
AASS	ABAT	1
AASS	ACADM	1
AASS	ACY1	1
AASS	AGXT	1
AASS	ALDH18A1	1
AASS	ALDH4A1	1
AASS	ALDH7A1	1
AASS	ASNS	1
AASS	BBOX1	1
AASS	BCAT1	1
AASS	BCAT2	1
AASS	CARNS1	1
AASS	CCBL1	1
AASS	CHEBI:16015	1
AASS	CHEBI:16927	1
AASS	CHEBI:17027	1
AASS	CHEBI:17917	1
AASS	CHEBI:18019	1
AASS	CHEBI:29985	1
AASS	CHEBI:30915	1
AASS	CHEBI:57951	1
AASS	CHEBI:58321	1
AASS	DCP1A	1
AASS	EARS2	1
AASS	EPRS	1
AASS	FPGS	1
AASS	FTCD	1
AASS	GAD1	1
AASS	GAD2	1
AASS	GCLC	1
AASS	GCLM	1
AASS	GFPT1	1
AASS	GFPT2	1
AASS	GGT5	1
AASS	GLS	1
AASS	GLS2	1
AASS	GLUD1	1
AASS	GLUD2	1
AASS	GLUL	1
AASS	GMPS	1
AASS	GOT1	1
AASS	GOT1L1	1
AASS	GOT2	1
AASS	GPT	1
AASS	GPT2	1
AASS	HNF4A	1
AASS	ICT1	1
AASS	IDH1	1
AASS	IDH2	1
AASS	IDH3A	1
AASS	IDH3B	1
AASS	IDH3G	1
AASS	IL4I1	1
AASS	KARS	1
AASS	L2HGDH	1
AASS	MYC	1
AASS	NAGS	1
AASS	NOP58	1
AASS	OAT	1
AASS	OGDH	1
AASS	OGDHL	1
AASS	ONECUT1	1
AASS	P4HA1	1
AASS	P4HA2	1
AASS	P4HA3	1
AASS	PFAS	1
AASS	PLOD1	1
AASS	PLOD2	1
AASS	PLOD3	1
AASS	PSAT1	1
AASS	PXN	1
AASS	SLC17A6	1
AASS	SLC17A7	1
AASS	SLC17A8	1
AASS	SLC3A2	1
AASS	SLC7A11	1
AASS	TAT	1
AASS	TERF2	1
AASS	TMLHE	1
AATF	AR	1
AATF	ATF2	1
AATF	ATM	1
AATF	ATR	1
AATF	BCL6	1
AATF	BMPR1B	1
AATF	CAND1	1
AATF	CEP164	1
AATF	CHEK1	1
AATF	CHEK2	1
AATF	CPD	1
AATF	CTNNB1	1
AATF	DAPK3	1
AATF	DAZAP2	1
AATF	DDX56	1
AATF	E2F1	1
AATF	E2F2	1
AATF	E2F3	1
AATF	E2F4	1
AATF	EBNA1BP2	1
AATF	EFNB3	1
AATF	ESF1	1
AATF	ESR1	1
AATF	ETS2	1
AATF	FBXW11	1
AATF	HIPK2	1
AATF	HNF4A	1
AATF	HNRNPU	1
AATF	JUN	1
AATF	KRI1	1
AATF	KRR1	1
AATF	LDOC1	1
AATF	LIN28A	1
AATF	LZTR1	1
AATF	MAGED1	1
AATF	MAPKAPK2	1
AATF	MAPT	1
AATF	MBD2	1
AATF	MDM2	1
AATF	MMS19	1
AATF	MPHOSPH10	1
AATF	MPHOSPH6	1
AATF	MPP6	1
AATF	NCOA3	1
AATF	NCOR1	1
AATF	NCOR2	1
AATF	NEDD4L	1
AATF	NGDN	1
AATF	NGF	1
AATF	NGFR	1
AATF	NOC2L	1
AATF	NOL10	1
AATF	NXF1	1
AATF	OBSL1	1
AATF	PAWR	1
AATF	PCBD2	1
AATF	PFKFB3	1
AATF	PIN1	1
AATF	POLR2J	1
AATF	PUM3	1
AATF	RB1	1
AATF	RBBP8	1
AATF	RBL1	1
AATF	RBL2	1
AATF	RBPMS	1
AATF	RELA	1
AATF	RPF2	1
AATF	RPL10	1
AATF	RPS2	1
AATF	RPS27A	1
AATF	RTEL1	1
AATF	SIRT7	1
AATF	SMAD3	1
AATF	SP1	1
AATF	SRC	1
AATF	SS18L1	1
AATF	STRBP	1
AATF	TAF1	1
AATF	TBL3	1
AATF	TFDP1	1
AATF	TSG101	1
AATF	WDR36	1
AATF	XPO1	1
AATF	ZNF468	1
AATK	ACTC1	1
AATK	CDK5	1
AATK	DNAJA1	1
AATK	DNAJA3	1
AATK	DPM1	1
AATK	HSPB1	1
AATK	P4HA1	1
AATK	PPP1CA	1
AATK	PPP1CC	1
AATK	RCN1	1
AATK	SLC25A1	1
AATK	SLC25A11	1
AATK	SLC25A12	1
AATK	SLC25A13	1
AATK	SLC25A22	1
AATK	SSR4	1
AATK	STK39	1
ABAT	AADAT	1
ABAT	AARS2	1
ABAT	AASS	1
ABAT	ABCD1	1
ABAT	ACO1	1
ABAT	ACO2	1
ABAT	ACSS1	1
ABAT	ACSS2	1
ABAT	ACY1	1
ABAT	ADHFE1	1
ABAT	ADSL	1
ABAT	AGXT	1
ABAT	AKR1B1	1
ABAT	ALDH18A1	1
ABAT	ALDH2	1
ABAT	ALDH3A2	1
ABAT	ALDH4A1	1
ABAT	ALDH5A1	1
ABAT	ALDH6A1	1
ABAT	ALDH7A1	1
ABAT	ALKBH1	1
ABAT	ALKBH3	1
ABAT	ALKBH4	1
ABAT	ALKBH5	1
ABAT	ALKBH7	1
ABAT	ALKBH8	1
ABAT	AOX1	1
ABAT	ASNS	1
ABAT	ASPH	1
ABAT	BAG3	1
ABAT	BBOX1	1
ABAT	BCAT1	1
ABAT	BCAT2	1
ABAT	CARNS1	1
ABAT	CBS	1
ABAT	CCBL1	1
ABAT	CCBL2	1
ABAT	CFL1	1
ABAT	CFL2	1
ABAT	CHEBI:16015	1
ABAT	CHEBI:16265	1
ABAT	CHEBI:16810	1
ABAT	CHEBI:16865	1
ABAT	CHEBI:16958	1
ABAT	CHEBI:16977	1
ABAT	CHEBI:17960	1
ABAT	CHEBI:18188	1
ABAT	CHEBI:27821	1
ABAT	CHEBI:29985	1
ABAT	CHEBI:29987	1
ABAT	CHEBI:30566	1
ABAT	CHEBI:30915	1
ABAT	CHEBI:32816	1
ABAT	CHEBI:33094	1
ABAT	CHEBI:33190	1
ABAT	CHEBI:57700	1
ABAT	CHEBI:57706	1
ABAT	CHEBI:58655	1
ABAT	CRK	1
ABAT	DLD	1
ABAT	DLST	1
ABAT	DSTN	1
ABAT	EARS2	1
ABAT	EHHADH	1
ABAT	ENO1	1
ABAT	EPRS	1
ABAT	ESD	1
ABAT	FAHD1	1
ABAT	FASN	1
ABAT	FDFT1	1
ABAT	FPGS	1
ABAT	FTCD	1
ABAT	GAD1	1
ABAT	GAD2	1
ABAT	GCLC	1
ABAT	GCLM	1
ABAT	GDA	1
ABAT	GFPT1	1
ABAT	GFPT2	1
ABAT	GGT5	1
ABAT	GLS	1
ABAT	GLS2	1
ABAT	GLUD1	1
ABAT	GLUD2	1
ABAT	GLUL	1
ABAT	GMPS	1
ABAT	GNA11	1
ABAT	GNA15	1
ABAT	GNAI1	1
ABAT	GNAI2	1
ABAT	GNAI3	1
ABAT	GNAO1	1
ABAT	GNAQ	1
ABAT	GNAT2	1
ABAT	GNGT2	1
ABAT	GOT1	1
ABAT	GOT1L1	1
ABAT	GOT2	1
ABAT	GPI	1
ABAT	GPT	1
ABAT	GPT2	1
ABAT	GRIA1	1
ABAT	GRIA2	1
ABAT	GRIA3	1
ABAT	GRIA4	1
ABAT	GRIK1	1
ABAT	GRIK2	1
ABAT	GRIK3	1
ABAT	GRIK4	1
ABAT	GRIK5	1
ABAT	GRIN1	1
ABAT	GRIN2A	1
ABAT	GRIN2B	1
ABAT	GRIN2C	1
ABAT	GRIN2D	1
ABAT	GRIN3A	1
ABAT	GRM1	1
ABAT	GRM2	1
ABAT	GRM3	1
ABAT	GRM4	1
ABAT	GRM5	1
ABAT	GRM6	1
ABAT	GRM7	1
ABAT	GRM8	1
ABAT	HADH	1
ABAT	HIBADH	1
ABAT	HIF1AN	1
ABAT	HOMER1	1
ABAT	HSD17B10	1
ABAT	HSD17B14	1
ABAT	HSPE1	1
ABAT	IDH1	1
ABAT	IDH2	1
ABAT	IDH3A	1
ABAT	IDH3B	1
ABAT	IDH3G	1
ABAT	IL4I1	1
ABAT	JMJD6	1
ABAT	KDM2A	1
ABAT	KDM2B	1
ABAT	L2HGDH	1
ABAT	LDHA	1
ABAT	LDHAL6A	1
ABAT	LDHAL6B	1
ABAT	LDHB	1
ABAT	LGR4	1
ABAT	ME1	1
ABAT	ME2	1
ABAT	ME3	1
ABAT	NAGS	1
ABAT	NDUFA1	1
ABAT	NDUFA10	1
ABAT	NDUFA11	1
ABAT	NDUFA12	1
ABAT	NDUFA13	1
ABAT	NDUFA2	1
ABAT	NDUFA3	1
ABAT	NDUFA4	1
ABAT	NDUFA4L2	1
ABAT	NDUFA5	1
ABAT	NDUFA6	1
ABAT	NDUFA7	1
ABAT	NDUFA8	1
ABAT	NDUFA9	1
ABAT	NDUFAB1	1
ABAT	NDUFB1	1
ABAT	NDUFB10	1
ABAT	NDUFB11	1
ABAT	NDUFB2	1
ABAT	NDUFB3	1
ABAT	NDUFB4	1
ABAT	NDUFB5	1
ABAT	NDUFB6	1
ABAT	NDUFB7	1
ABAT	NDUFB8	1
ABAT	NDUFB9	1
ABAT	NDUFC1	1
ABAT	NDUFC2	1
ABAT	NDUFS1	1
ABAT	NDUFS3	1
ABAT	NDUFS4	1
ABAT	NDUFS5	1
ABAT	NDUFS6	1
ABAT	NDUFS8	1
ABAT	NDUFV2	1
ABAT	NDUFV3	1
ABAT	NEK6	1
ABAT	NME1	1
ABAT	NME1-NME2	1
ABAT	NME2	1
ABAT	NME3	1
ABAT	NME4	1
ABAT	NME5	1
ABAT	NME6	1
ABAT	NME7	1
ABAT	OAT	1
ABAT	OGDH	1
ABAT	OGDHL	1
ABAT	P3H1	1
ABAT	P3H2	1
ABAT	P4HA1	1
ABAT	P4HA2	1
ABAT	P4HA3	1
ABAT	PC	1
ABAT	PDCD6IP	1
ABAT	PDHB	1
ABAT	PDHX	1
ABAT	PDXK	1
ABAT	PFAS	1
ABAT	PGM1	1
ABAT	PGM2	1
ABAT	PHYH	1
ABAT	PKLR	1
ABAT	PKM	1
ABAT	PLOD1	1
ABAT	PLOD2	1
ABAT	PLOD3	1
ABAT	PPAT	1
ABAT	PRKCB	1
ABAT	PRPF8	1
ABAT	PSAT1	1
ABAT	QARS	1
ABAT	RAD23B	1
ABAT	SCLY	1
ABAT	SEC22C	1
ABAT	SHANK1	1
ABAT	SHANK3	1
ABAT	SLC17A6	1
ABAT	SLC17A7	1
ABAT	SLC17A8	1
ABAT	SLC1A1	1
ABAT	SLC1A2	1
ABAT	SLC1A3	1
ABAT	SLC1A6	1
ABAT	SLC1A7	1
ABAT	SLC25A11	1
ABAT	SLC25A12	1
ABAT	SLC25A13	1
ABAT	SLC25A18	1
ABAT	SLC25A21	1
ABAT	SLC25A22	1
ABAT	SLC3A2	1
ABAT	SLC7A11	1
ABAT	SOD2	1
ABAT	SORD	1
ABAT	TAT	1
ABAT	TMLHE	1
ABAT	TUBA8	1
ABAT	TYW5	1
ABCA10	APOA1	1
ABCA10	CH25H	1
ABCA10	CHEBI:16113	1
ABCA10	COPS5	1
ABCA10	CUL4A	1
ABCA10	LCAT	1
ABCA10	SULT2B1	1
ABCA12	APOD	1
ABCA12	NR1H2	1
ABCA13	CLK1	1
ABCA13	CUL3	1
ABCA1	ABCA12	1
ABCA1	ACE2	1
ABCA1	ACY3	1
ABCA1	AIMP2	1
ABCA1	AOX1	1
ABCA1	APOA1	1
ABCA1	ARHGEF11	1
ABCA1	ARHGEF12	1
ABCA1	ATG9B	1
ABCA1	ATIC	1
ABCA1	ATXN10	1
ABCA1	BCAT1	1
ABCA1	BCKDHB	1
ABCA1	CDC42	1
ABCA1	CDH1	1
ABCA1	CDO1	1
ABCA1	CEP170P1	1
ABCA1	CHEBI:15603	1
ABCA1	CHEBI:15699	1
ABCA1	CHEBI:16113	1
ABCA1	CHEBI:16247	1
ABCA1	CHEBI:16414	1
ABCA1	CHEBI:16828	1
ABCA1	CHEBI:16857	1
ABCA1	CHEBI:17191	1
ABCA1	CHEBI:17196	1
ABCA1	CHEBI:17203	1
ABCA1	CHEBI:17295	1
ABCA1	CHEBI:17561	1
ABCA1	CHEBI:17895	1
ABCA1	CHEBI:18145	1
ABCA1	CNDP2	1
ABCA1	COPS2	1
ABCA1	COPS5	1
ABCA1	CPA1	1
ABCA1	CPA2	1
ABCA1	CPA6	1
ABCA1	CPNE1	1
ABCA1	CPNE3	1
ABCA1	CPNE6	1
ABCA1	CPNE7	1
ABCA1	CSNK2A1	1
ABCA1	CSNK2A2	1
ABCA1	CSNK2B	1
ABCA1	CTNNB1	1
ABCA1	DLG2	1
ABCA1	DLG3	1
ABCA1	DLG5	1
ABCA1	DPEP1	1
ABCA1	DTNB	1
ABCA1	EPRS	1
ABCA1	ERBB2IP	1
ABCA1	ERI1	1
ABCA1	FADD	1
ABCA1	FLOT1	1
ABCA1	FUS	1
ABCA1	GCLC	1
ABCA1	GCLM	1
ABCA1	GOPC	1
ABCA1	GOT1	1
ABCA1	HGS	1
ABCA1	IKBKG	1
ABCA1	LAP3	1
ABCA1	LCAT	1
ABCA1	LIMK1	1
ABCA1	LIN7A	1
ABCA1	LIN7B	1
ABCA1	LIN7C	1
ABCA1	LMO3	1
ABCA1	LMO7	1
ABCA1	LNX1	1
ABCA1	MDM4	1
ABCA1	MPDZ	1
ABCA1	MPP6	1
ABCA1	MYC	1
ABCA1	NFKB1	1
ABCA1	NOS3	1
ABCA1	NR1H2	1
ABCA1	OGDH	1
ABCA1	OGDHL	1
ABCA1	PAH	1
ABCA1	PDLIM3	1
ABCA1	PDLIM4	1
ABCA1	PDZK1	1
ABCA1	PEPD	1
ABCA1	PLTP	1
ABCA1	POLR1E	1
ABCA1	PPCS	1
ABCA1	PRKACA	1
ABCA1	PRODH2	1
ABCA1	PRPF8	1
ABCA1	RADIL	1
ABCA1	RAPGEF6	1
ABCA1	RIMS2	1
ABCA1	RPL36A	1
ABCA1	SDHB	1
ABCA1	SDS	1
ABCA1	SHANK1	1
ABCA1	SLC16A10	1
ABCA1	SLC1A4	1
ABCA1	SLC1A5	1
ABCA1	SLC25A34	1
ABCA1	SLC36A1	1
ABCA1	SLC38A1	1
ABCA1	SLC38A2	1
ABCA1	SLC38A3	1
ABCA1	SLC38A4	1
ABCA1	SLC38A5	1
ABCA1	SLC3A1	1
ABCA1	SLC3A2	1
ABCA1	SLC43A1	1
ABCA1	SLC43A2	1
ABCA1	SLC6A14	1
ABCA1	SLC6A20	1
ABCA1	SLC6A7	1
ABCA1	SLC7A1	1
ABCA1	SLC7A10	1
ABCA1	SLC7A2	1
ABCA1	SLC7A3	1
ABCA1	SLC7A5	1
ABCA1	SLC7A6	1
ABCA1	SLC7A7	1
ABCA1	SLC7A8	1
ABCA1	SLC7A9	1
ABCA1	SNTA1	1
ABCA1	SNTB1	1
ABCA1	SNTB2	1
ABCA1	SOAT1	1
ABCA1	SOAT2	1
ABCA1	SPTLC1	1
ABCA1	SSX2IP	1
ABCA1	STS	1
ABCA1	STX12	1
ABCA1	SULT2B1	1
ABCA1	TDO2	1
ABCA1	TGM2	1
ABCA1	TIAM1	1
ABCA1	TIMM13	1
ABCA1	TIMM8A	1
ABCA1	TMEM27	1
ABCA1	TMEM91	1
ABCA1	TPH1	1
ABCA1	TPH2	1
ABCA1	TPSAB1	1
ABCA1	TPSB2	1
ABCA1	TPSD1	1
ABCA1	TRIM27	1
ABCA1	TYR	1
ABCA1	UGP2	1
ABCA1	UTRN	1
ABCA2	APOA1	1
ABCA2	CACNA1A	1
ABCA2	CDK5RAP2	1
ABCA2	CH25H	1
ABCA2	CHEBI:16113	1
ABCA2	CLTC	1
ABCA2	GPATCH8	1
ABCA2	LAMB3	1
ABCA2	LCAT	1
ABCA2	MYC	1
ABCA2	NXF1	1
ABCA2	PCDH1	1
ABCA2	PMS2	1
ABCA2	PON2	1
ABCA2	PTCH1	1
ABCA2	RAB32	1
ABCA2	RNASEH2B	1
ABCA2	SDHAF2	1
ABCA2	SULT2B1	1
ABCA2	TMEM248	1
ABCA2	WAPL	1
ABCA2	YWHAH	1
ABCA3	ADGRF5	1
ABCA3	ADORA2A	1
ABCA3	ADORA2B	1
ABCA3	ADRA2A	1
ABCA3	ADRA2C	1
ABCA3	ATP1B3	1
ABCA3	CANX	1
ABCA3	CHEBI:16110	1
ABCA3	CHEBI:17517	1
ABCA3	FAM189A2	1
ABCA3	HLA-E	1
ABCA3	LAMP3	1
ABCA3	MCOLN3	1
ABCA3	NRG1	1
ABCA3	P2RY2	1
ABCA3	PTH1R	1
ABCA3	SPINT2	1
ABCA3	ZACN	1
ABCA4	ALDH1A1	1
ABCA4	ALDH1A2	1
ABCA4	ALDH1A3	1
ABCA4	DHRS3	1
ABCA4	HSD17B1	1
ABCA4	KDM5B	1
ABCA4	RDH10	1
ABCA4	RDH11	1
ABCA5	CYP2E1	1
ABCA5	NR4A1	1
ABCA6	APOA1	1
ABCA6	APOC1	1
ABCA6	APOC3	1
ABCA6	C1QA	1
ABCA6	C1QC	1
ABCA6	CH25H	1
ABCA6	CHEBI:16113	1
ABCA6	CLU	1
ABCA6	CP	1
ABCA6	CTSL	1
ABCA6	DNTT	1
ABCA6	FAM83C	1
ABCA6	FGA	1
ABCA6	FN1	1
ABCA6	HNF4A	1
ABCA6	IGKC	1
ABCA6	KIAA0754	1
ABCA6	KRT1	1
ABCA6	KRT16	1
ABCA6	KRT9	1
ABCA6	LCAT	1
ABCA6	LECT1	1
ABCA6	MOCOS	1
ABCA6	NLRP1	1
ABCA6	PDE4B	1
ABCA6	PTPN5	1
ABCA6	QDPR	1
ABCA6	ROBO3	1
ABCA6	RRP1B	1
ABCA6	SAFB2	1
ABCA6	SERTAD3	1
ABCA6	SETX	1
ABCA6	SMPDL3A	1
ABCA6	SPEF2	1
ABCA6	SULT2B1	1
ABCA6	TNS3	1
ABCA6	TTR	1
ABCA6	TXNDC2	1
ABCA7	APOA1	1
ABCA7	CHEBI:16110	1
ABCA7	CHEBI:17636	1
ABCA7	HNRNPD	1
ABCA7	LLGL2	1
ABCA7	PPP1CA	1
ABCA7	SGTB	1
ABCA7	SORT1	1
ABCA7	SYNCRIP	1
ABCA8	CHEBI:35703	1
ABCA8	ONECUT1	1
ABCA9	APOA1	1
ABCA9	CH25H	1
ABCA9	CHEBI:16113	1
ABCA9	LCAT	1
ABCA9	MYC	1
ABCA9	SULT2B1	1
ABCB10	ABCG2	1
ABCB10	BAK1	1
ABCB10	CEACAM21	1
ABCB10	CHEBI:17627	1
ABCB10	E2F1	1
ABCB10	ECSIT	1
ABCB10	ELAVL1	1
ABCB10	FLVCR1	1
ABCB10	HLA-DPA1	1
ABCB10	HMOX1	1
ABCB10	HMOX2	1
ABCB10	HNF4A	1
ABCB10	IL9R	1
ABCB10	LAMTOR2	1
ABCB10	MAX	1
ABCB10	MYC	1
ABCB10	NDUFA2	1
ABCB10	NDUFB11	1
ABCB10	NRG1	1
ABCB10	SPP1	1
ABCB10	TAF1	1
ABCB10	TCTN3	1
ABCB10	UBQLN4	1
ABCB11	AP2A1	1
ABCB11	CARM1	1
ABCB11	CDK2	1
ABCB11	HAX1	1
ABCB11	NCOA1	1
ABCB11	NCOR1	1
ABCB11	NCOR2	1
ABCB11	NR4A1	1
ABCB11	PPARGC1A	1
ABCB1	AP2M1	1
ABCB1	APEX1	1
ABCB1	ATF2	1
ABCB1	BCCIP	1
ABCB1	BCHE	1
ABCB1	BMI1	1
ABCB1	CAV1	1
ABCB1	CD4	1
ABCB1	CEBPB	1
ABCB1	CES1	1
ABCB1	CES2	1
ABCB1	CHEBI:105985	1
ABCB1	CHEBI:27375	1
ABCB1	CHEBI:28445	1
ABCB1	CHEBI:28748	1
ABCB1	CHEBI:35703	1
ABCB1	CHEBI:36373	1
ABCB1	CHEBI:421707	1
ABCB1	CHEBI:480999	1
ABCB1	CHEBI:63577	1
ABCB1	CHEBI:8988	1
ABCB1	CUL7	1
ABCB1	CYCS	1
ABCB1	CYP3A4	1
ABCB1	CYP3A5	1
ABCB1	DHX9	1
ABCB1	E2F1	1
ABCB1	E2F4	1
ABCB1	FBXO15	1
ABCB1	FLI1	1
ABCB1	GCM1	1
ABCB1	HAX1	1
ABCB1	JUN	1
ABCB1	KMT2A	1
ABCB1	LAPTM4B	1
ABCB1	LGALS3	1
ABCB1	LNX1	1
ABCB1	MAPKAP1	1
ABCB1	MAPRE1	1
ABCB1	MYC	1
ABCB1	NEDD4	1
ABCB1	PHB2	1
ABCB1	PIM1	1
ABCB1	POLR2A	1
ABCB1	PSMB8	1
ABCB1	RBL2	1
ABCB1	RNF2	1
ABCB1	SIM2	1
ABCB1	SLC22A1	1
ABCB1	SLC22A2	1
ABCB1	SLC22A3	1
ABCB1	SUZ12	1
ABCB1	TAF1	1
ABCB1	UBA7	1
ABCB4	HAX1	1
ABCB4	PIGY	1
ABCB4	PLA2G12A	1
ABCB4	PLA2G5	1
ABCB4	PLD2	1
ABCB4	PTDSS1	1
ABCB4	TESK1	1
ABCB5	PSMB5	1
ABCB5	PSMB9	1
ABCB6	ATF2	1
ABCB6	CAT	1
ABCB6	CEACAM21	1
ABCB6	CHEBI:35703	1
ABCB6	CHEBI:8337	1
ABCB6	CTNNB1	1
ABCB6	E2F1	1
ABCB6	E2F3	1
ABCB6	E2F4	1
ABCB6	ESR1	1
ABCB6	FLI1	1
ABCB6	FLOT2	1
ABCB6	FOXO3	1
ABCB6	GNAI2	1
ABCB6	HIF1A	1
ABCB6	HLA-DPA1	1
ABCB6	JUN	1
ABCB6	MAX	1
ABCB6	MBD1	1
ABCB6	MBD2	1
ABCB6	MBD3	1
ABCB6	MECP2	1
ABCB6	MYC	1
ABCB6	PIK3R3	1
ABCB6	POLR2A	1
ABCB6	RBL2	1
ABCB6	RNF126	1
ABCB6	RNF2	1
ABCB6	SP1	1
ABCB6	TAF1	1
ABCB6	TNF	1
ABCB6	TOLLIP	1
ABCB6	TOMM40	1
ABCB6	TP53	1
ABCB6	TSG101	1
ABCB7	ABCG2	1
ABCB7	ACAT1	1
ABCB7	APP	1
ABCB7	ATP6V1D	1
ABCB7	CHEBI:17627	1
ABCB7	CKB	1
ABCB7	CKM	1
ABCB7	EPRS	1
ABCB7	FECH	1
ABCB7	FKBP8	1
ABCB7	FLVCR1	1
ABCB7	FOXS1	1
ABCB7	HMOX1	1
ABCB7	HMOX2	1
ABCB7	ICT1	1
ABCB7	MAT2A	1
ABCB7	MRPL10	1
ABCB7	MTCH1	1
ABCB7	MYC	1
ABCB7	NDUFB6	1
ABCB7	NEK6	1
ABCB7	NTRK1	1
ABCB7	NUBP1	1
ABCB7	NUBP2	1
ABCB7	PCK1	1
ABCB7	PDCD6	1
ABCB7	RPN1	1
ABCB7	SDF4	1
ABCB7	SMC3	1
ABCB7	TAF1	1
ABCB7	UNK	1
ABCB7	UQCRC1	1
ABCB7	YBX3	1
ABCB8	ABCG2	1
ABCB8	ADPGK	1
ABCB8	CHEBI:17627	1
ABCB8	FLVCR1	1
ABCB8	FMNL1	1
ABCB8	GABRE	1
ABCB8	HMOX1	1
ABCB8	HMOX2	1
ABCB8	HNF4A	1
ABCB8	IMPAD1	1
ABCB8	LDHAL6B	1
ABCB8	LPAR6	1
ABCB8	MTERF3	1
ABCB8	NOA1	1
ABCB8	ONECUT1	1
ABCB8	PROCR	1
ABCB8	RAB11FIP5	1
ABCB8	RASGRP1	1
ABCB8	SAT1	1
ABCB8	TMEM171	1
ABCB9	AXIN1	1
ABCB9	DDX60L	1
ABCB9	MAX	1
ABCC10	CHEBI:25696	1
ABCC10	ECSIT	1
ABCC10	HNRNPD	1
ABCC10	TEX264	1
ABCC12	VCPIP1	1
ABCC1	ATP6V1F	1
ABCC1	ATP6V1H	1
ABCC1	AZGP1	1
ABCC1	CAV1	1
ABCC1	CHEBI:16978	1
ABCC1	CHEBI:25696	1
ABCC1	CHEBI:27375	1
ABCC1	CHEBI:28445	1
ABCC1	CHEBI:28659	1
ABCC1	CHEBI:28748	1
ABCC1	CHEBI:28832	1
ABCC1	CHEBI:28835	1
ABCC1	CHEBI:28911	1
ABCC1	CHEBI:36373	1
ABCC1	CHEBI:37451	1
ABCC1	CHEBI:37550	1
ABCC1	CHEBI:4672	1
ABCC1	CHEBI:480999	1
ABCC1	CHEBI:57767	1
ABCC1	CHEBI:58471	1
ABCC1	CHEBI:63577	1
ABCC1	CHEBI:766	1
ABCC1	CHEBI:89417	1
ABCC1	CHEBI:8988	1
ABCC1	DBT	1
ABCC1	ECHS1	1
ABCC1	EIF3C	1
ABCC1	FASN	1
ABCC1	FKBP8	1
ABCC1	FLOT1	1
ABCC1	GGT1	1
ABCC1	GGT5	1
ABCC1	GIF	1
ABCC1	GNA11	1
ABCC1	GNA12	1
ABCC1	GNA13	1
ABCC1	GNA14	1
ABCC1	GNA15	1
ABCC1	GNAI1	1
